Source,Target,Weight
eid-1027,eid-796,10
eid-1049,eid-796,10
eid-1050,eid-796,10
eid-1051,eid-796,10
eid-1057,eid-796,10
eid-1065,eid-796,10
eid-1071,eid-796,10
eid-1096,eid-796,10
eid-1117,eid-796,10
eid-1119,eid-796,10
eid-1120,eid-796,10
eid-1154,eid-796,10
eid-1160,eid-796,10
eid-1162,eid-796,10
eid-1179,eid-796,10
eid-1216,eid-796,10
eid-1218,eid-796,10
eid-1219,eid-796,10
eid-1238,eid-796,10
eid-1470,eid-796,10
eid-1586,eid-796,10
eid-1651,eid-796,10
eid-1704,eid-796,10
eid-1756,eid-796,10
eid-1824,eid-796,10
eid-1935,eid-796,10
eid-2057,eid-796,10
eid-2818,eid-796,10
eid-3016,eid-796,10
eid-3028,eid-796,10
eid-3035,eid-796,10
eid-3041,eid-796,10
eid-3042,eid-796,10
eid-3043,eid-796,10
eid-3049,eid-796,10
eid-3075,eid-796,10
eid-3076,eid-796,10
eid-3999,eid-796,10
eid-4875,eid-796,10
eid-6801,eid-796,10
eid-6832,eid-796,10
eid-6833,eid-796,10
eid-7525,eid-796,10
eid-7607,eid-796,10
eid-9341,eid-796,10
eid-9347,eid-796,10
eid-13165,eid-796,10
eid-13166,eid-796,10
eid-15201,eid-796,10
eid-17922,eid-796,10
eid-17979,eid-796,10
eid-18013,eid-796,10
eid-18015,eid-796,10
eid-18033,eid-796,10
eid-18071,eid-796,10
eid-18120,eid-796,10
eid-18239,eid-796,10
eid-18244,eid-796,10
eid-72,eid-797,10
eid-88,eid-797,10
eid-140,eid-797,10
eid-164,eid-797,10
eid-180,eid-797,10
eid-188,eid-797,10
eid-203,eid-797,10
eid-215,eid-797,10
eid-225,eid-797,10
eid-233,eid-797,10
eid-240,eid-797,10
eid-241,eid-797,10
eid-243,eid-797,10
eid-292,eid-797,10
eid-299,eid-797,10
eid-336,eid-797,10
eid-345,eid-797,10
eid-354,eid-797,10
eid-355,eid-797,10
eid-367,eid-797,10
eid-403,eid-797,10
eid-416,eid-797,10
eid-418,eid-797,10
eid-423,eid-797,10
eid-451,eid-797,10
eid-469,eid-797,10
eid-499,eid-797,10
eid-508,eid-797,10
eid-519,eid-797,10
eid-526,eid-797,10
eid-549,eid-797,10
eid-554,eid-797,10
eid-557,eid-797,10
eid-558,eid-797,10
eid-566,eid-797,10
eid-586,eid-797,10
eid-592,eid-797,10
eid-611,eid-797,10
eid-650,eid-797,10
eid-652,eid-797,10
eid-666,eid-797,10
eid-726,eid-797,10
eid-796,eid-797,10
eid-823,eid-797,10
eid-829,eid-797,10
eid-845,eid-797,10
eid-915,eid-797,10
eid-949,eid-797,10
eid-1049,eid-797,10
eid-1071,eid-797,10
eid-1113,eid-797,10
eid-1179,eid-797,10
eid-1185,eid-797,10
eid-1308,eid-797,10
eid-1316,eid-797,10
eid-1393,eid-797,10
eid-1458,eid-797,10
eid-1555,eid-797,10
eid-1667,eid-797,10
eid-1704,eid-797,10
eid-1910,eid-797,10
eid-2263,eid-797,10
eid-2277,eid-797,10
eid-2278,eid-797,10
eid-2507,eid-797,10
eid-2568,eid-797,10
eid-2572,eid-797,10
eid-2573,eid-797,10
eid-2580,eid-797,10
eid-2594,eid-797,10
eid-2603,eid-797,10
eid-2612,eid-797,10
eid-2614,eid-797,10
eid-2619,eid-797,10
eid-2642,eid-797,10
eid-2643,eid-797,10
eid-2656,eid-797,10
eid-2680,eid-797,10
eid-2686,eid-797,10
eid-2701,eid-797,10
eid-2702,eid-797,10
eid-2706,eid-797,10
eid-3030,eid-797,10
eid-3031,eid-797,10
eid-3033,eid-797,10
eid-3035,eid-797,10
eid-3049,eid-797,10
eid-3091,eid-797,10
eid-3100,eid-797,10
eid-3102,eid-797,10
eid-3107,eid-797,10
eid-3160,eid-797,10
eid-3178,eid-797,10
eid-3179,eid-797,10
eid-3209,eid-797,10
eid-3230,eid-797,10
eid-3234,eid-797,10
eid-3240,eid-797,10
eid-3744,eid-797,10
eid-3999,eid-797,10
eid-4306,eid-797,10
eid-4625,eid-797,10
eid-5924,eid-797,10
eid-5937,eid-797,10
eid-7509,eid-797,10
eid-9482,eid-797,10
eid-18187,eid-797,10
eid-18188,eid-797,10
eid-18189,eid-797,10
eid-146,eid-798,10
eid-188,eid-798,10
eid-195,eid-798,10
eid-205,eid-798,10
eid-265,eid-798,10
eid-292,eid-798,10
eid-343,eid-798,10
eid-348,eid-798,10
eid-368,eid-798,10
eid-426,eid-798,10
eid-444,eid-798,10
eid-458,eid-798,10
eid-470,eid-798,10
eid-471,eid-798,10
eid-472,eid-798,10
eid-473,eid-798,10
eid-477,eid-798,10
eid-478,eid-798,10
eid-480,eid-798,10
eid-488,eid-798,10
eid-530,eid-798,10
eid-539,eid-798,10
eid-551,eid-798,10
eid-555,eid-798,10
eid-556,eid-798,10
eid-559,eid-798,10
eid-563,eid-798,10
eid-564,eid-798,10
eid-568,eid-798,10
eid-585,eid-798,10
eid-624,eid-798,10
eid-635,eid-798,10
eid-636,eid-798,10
eid-653,eid-798,10
eid-694,eid-798,10
eid-700,eid-798,10
eid-732,eid-798,10
eid-749,eid-798,10
eid-752,eid-798,10
eid-799,eid-798,10
eid-807,eid-798,10
eid-1247,eid-798,10
eid-1361,eid-798,10
eid-1455,eid-798,10
eid-1483,eid-798,10
eid-2058,eid-798,10
eid-2936,eid-798,10
eid-2956,eid-798,10
eid-4524,eid-798,10
eid-5257,eid-798,10
eid-5314,eid-798,10
eid-5926,eid-798,10
eid-6274,eid-798,10
eid-7105,eid-798,10
eid-7236,eid-798,10
eid-7420,eid-798,10
eid-7651,eid-798,10
eid-8695,eid-798,10
eid-11468,eid-798,10
eid-11938,eid-798,10
eid-12290,eid-798,10
eid-12423,eid-798,10
eid-12944,eid-798,10
eid-12952,eid-798,10
eid-12967,eid-798,10
eid-13008,eid-798,10
eid-21473,eid-798,10
eid-21496,eid-798,10
eid-188,eid-799,10
eid-470,eid-799,10
eid-478,eid-799,10
eid-479,eid-799,10
eid-480,eid-799,10
eid-525,eid-799,10
eid-530,eid-799,10
eid-550,eid-799,10
eid-552,eid-799,10
eid-559,eid-799,10
eid-588,eid-799,10
eid-621,eid-799,10
eid-635,eid-799,10
eid-636,eid-799,10
eid-653,eid-799,10
eid-798,eid-799,10
eid-853,eid-799,10
eid-1137,eid-799,10
eid-1771,eid-799,10
eid-3325,eid-799,10
eid-4513,eid-799,10
eid-4616,eid-799,10
eid-5110,eid-799,10
eid-5465,eid-799,10
eid-5467,eid-799,10
eid-7228,eid-799,10
eid-10655,eid-799,10
eid-10903,eid-799,10
eid-10939,eid-799,10
eid-11744,eid-799,10
eid-14241,eid-799,10
eid-72,eid-800,10
eid-76,eid-800,10
eid-136,eid-800,10
eid-146,eid-800,10
eid-188,eid-800,10
eid-400,eid-800,10
eid-448,eid-800,10
eid-473,eid-800,10
eid-487,eid-800,10
eid-499,eid-800,10
eid-520,eid-800,10
eid-539,eid-800,10
eid-563,eid-800,10
eid-783,eid-800,10
eid-801,eid-800,10
eid-802,eid-800,10
eid-804,eid-800,10
eid-817,eid-800,10
eid-884,eid-800,10
eid-1564,eid-800,10
eid-1761,eid-800,10
eid-4237,eid-800,10
eid-4840,eid-800,10
eid-24628,eid-800,10
eid-24629,eid-800,10
eid-24630,eid-800,10
eid-24631,eid-800,10
eid-24632,eid-800,10
eid-24633,eid-800,10
eid-111,eid-801,10
eid-140,eid-801,10
eid-188,eid-801,10
eid-215,eid-801,10
eid-292,eid-801,10
eid-423,eid-801,10
eid-469,eid-801,10
eid-499,eid-801,10
eid-505,eid-801,10
eid-565,eid-801,10
eid-568,eid-801,10
eid-800,eid-801,10
eid-1095,eid-801,10
eid-1115,eid-801,10
eid-1183,eid-801,10
eid-1184,eid-801,10
eid-2215,eid-801,10
eid-3100,eid-801,10
eid-3167,eid-801,10
eid-3215,eid-801,10
eid-3245,eid-801,10
eid-3494,eid-801,10
eid-3990,eid-801,10
eid-4020,eid-801,10
eid-4021,eid-801,10
eid-4504,eid-801,10
eid-5464,eid-801,10
eid-27,eid-802,10
eid-53,eid-802,10
eid-56,eid-802,10
eid-72,eid-802,10
eid-74,eid-802,10
eid-75,eid-802,10
eid-76,eid-802,10
eid-80,eid-802,10
eid-83,eid-802,10
eid-88,eid-802,10
eid-89,eid-802,10
eid-93,eid-802,10
eid-95,eid-802,10
eid-111,eid-802,10
eid-116,eid-802,10
eid-127,eid-802,10
eid-131,eid-802,10
eid-132,eid-802,10
eid-134,eid-802,10
eid-136,eid-802,10
eid-143,eid-802,10
eid-144,eid-802,10
eid-145,eid-802,10
eid-146,eid-802,10
eid-147,eid-802,10
eid-155,eid-802,10
eid-166,eid-802,10
eid-171,eid-802,10
eid-174,eid-802,10
eid-175,eid-802,10
eid-183,eid-802,10
eid-184,eid-802,10
eid-186,eid-802,10
eid-188,eid-802,10
eid-195,eid-802,10
eid-206,eid-802,10
eid-228,eid-802,10
eid-243,eid-802,10
eid-245,eid-802,10
eid-249,eid-802,10
eid-255,eid-802,10
eid-260,eid-802,10
eid-273,eid-802,10
eid-274,eid-802,10
eid-295,eid-802,10
eid-300,eid-802,10
eid-307,eid-802,10
eid-308,eid-802,10
eid-316,eid-802,10
eid-319,eid-802,10
eid-326,eid-802,10
eid-331,eid-802,10
eid-336,eid-802,10
eid-354,eid-802,10
eid-355,eid-802,10
eid-357,eid-802,10
eid-364,eid-802,10
eid-367,eid-802,10
eid-378,eid-802,10
eid-398,eid-802,10
eid-400,eid-802,10
eid-404,eid-802,10
eid-416,eid-802,10
eid-417,eid-802,10
eid-418,eid-802,10
eid-420,eid-802,10
eid-436,eid-802,10
eid-442,eid-802,10
eid-448,eid-802,10
eid-450,eid-802,10
eid-452,eid-802,10
eid-455,eid-802,10
eid-456,eid-802,10
eid-462,eid-802,10
eid-465,eid-802,10
eid-473,eid-802,10
eid-478,eid-802,10
eid-480,eid-802,10
eid-492,eid-802,10
eid-498,eid-802,10
eid-499,eid-802,10
eid-502,eid-802,10
eid-504,eid-802,10
eid-519,eid-802,10
eid-520,eid-802,10
eid-528,eid-802,10
eid-539,eid-802,10
eid-540,eid-802,10
eid-542,eid-802,10
eid-545,eid-802,10
eid-547,eid-802,10
eid-549,eid-802,10
eid-557,eid-802,10
eid-560,eid-802,10
eid-562,eid-802,10
eid-590,eid-802,10
eid-591,eid-802,10
eid-595,eid-802,10
eid-596,eid-802,10
eid-599,eid-802,10
eid-611,eid-802,10
eid-614,eid-802,10
eid-615,eid-802,10
eid-623,eid-802,10
eid-639,eid-802,10
eid-651,eid-802,10
eid-652,eid-802,10
eid-653,eid-802,10
eid-659,eid-802,10
eid-663,eid-802,10
eid-666,eid-802,10
eid-668,eid-802,10
eid-672,eid-802,10
eid-676,eid-802,10
eid-677,eid-802,10
eid-685,eid-802,10
eid-686,eid-802,10
eid-687,eid-802,10
eid-688,eid-802,10
eid-692,eid-802,10
eid-723,eid-802,10
eid-724,eid-802,10
eid-734,eid-802,10
eid-746,eid-802,10
eid-783,eid-802,10
eid-785,eid-802,10
eid-787,eid-802,10
eid-800,eid-802,10
eid-803,eid-802,10
eid-804,eid-802,10
eid-818,eid-802,10
eid-822,eid-802,10
eid-823,eid-802,10
eid-838,eid-802,10
eid-845,eid-802,10
eid-865,eid-802,10
eid-866,eid-802,10
eid-877,eid-802,10
eid-882,eid-802,10
eid-884,eid-802,10
eid-889,eid-802,10
eid-890,eid-802,10
eid-892,eid-802,10
eid-897,eid-802,10
eid-906,eid-802,10
eid-921,eid-802,10
eid-924,eid-802,10
eid-925,eid-802,10
eid-927,eid-802,10
eid-937,eid-802,10
eid-943,eid-802,10
eid-945,eid-802,10
eid-948,eid-802,10
eid-949,eid-802,10
eid-1028,eid-802,10
eid-1039,eid-802,10
eid-1049,eid-802,10
eid-1050,eid-802,10
eid-1061,eid-802,10
eid-1077,eid-802,10
eid-1137,eid-802,10
eid-1159,eid-802,10
eid-1162,eid-802,10
eid-1179,eid-802,10
eid-1185,eid-802,10
eid-1191,eid-802,10
eid-1193,eid-802,10
eid-1197,eid-802,10
eid-1297,eid-802,10
eid-1308,eid-802,10
eid-1334,eid-802,10
eid-1340,eid-802,10
eid-1341,eid-802,10
eid-1371,eid-802,10
eid-1387,eid-802,10
eid-1389,eid-802,10
eid-1397,eid-802,10
eid-1408,eid-802,10
eid-1419,eid-802,10
eid-1424,eid-802,10
eid-1425,eid-802,10
eid-1439,eid-802,10
eid-1448,eid-802,10
eid-1457,eid-802,10
eid-1465,eid-802,10
eid-1481,eid-802,10
eid-1483,eid-802,10
eid-1507,eid-802,10
eid-1515,eid-802,10
eid-1526,eid-802,10
eid-1537,eid-802,10
eid-1552,eid-802,10
eid-1559,eid-802,10
eid-1564,eid-802,10
eid-1566,eid-802,10
eid-1586,eid-802,10
eid-1588,eid-802,10
eid-1592,eid-802,10
eid-1600,eid-802,10
eid-1601,eid-802,10
eid-1602,eid-802,10
eid-1606,eid-802,10
eid-1653,eid-802,10
eid-1656,eid-802,10
eid-1657,eid-802,10
eid-1667,eid-802,10
eid-1687,eid-802,10
eid-1695,eid-802,10
eid-1708,eid-802,10
eid-1713,eid-802,10
eid-1721,eid-802,10
eid-1728,eid-802,10
eid-1737,eid-802,10
eid-1762,eid-802,10
eid-1765,eid-802,10
eid-1767,eid-802,10
eid-1768,eid-802,10
eid-1771,eid-802,10
eid-1788,eid-802,10
eid-1813,eid-802,10
eid-1814,eid-802,10
eid-1824,eid-802,10
eid-1842,eid-802,10
eid-1853,eid-802,10
eid-1876,eid-802,10
eid-1935,eid-802,10
eid-2091,eid-802,10
eid-2096,eid-802,10
eid-2111,eid-802,10
eid-2189,eid-802,10
eid-2619,eid-802,10
eid-2697,eid-802,10
eid-2715,eid-802,10
eid-2718,eid-802,10
eid-2728,eid-802,10
eid-2729,eid-802,10
eid-2736,eid-802,10
eid-2747,eid-802,10
eid-2759,eid-802,10
eid-2775,eid-802,10
eid-2777,eid-802,10
eid-2818,eid-802,10
eid-2912,eid-802,10
eid-2916,eid-802,10
eid-2939,eid-802,10
eid-2940,eid-802,10
eid-2954,eid-802,10
eid-2955,eid-802,10
eid-2960,eid-802,10
eid-2977,eid-802,10
eid-2980,eid-802,10
eid-2987,eid-802,10
eid-3001,eid-802,10
eid-3008,eid-802,10
eid-3015,eid-802,10
eid-3016,eid-802,10
eid-3019,eid-802,10
eid-3027,eid-802,10
eid-3031,eid-802,10
eid-3032,eid-802,10
eid-3035,eid-802,10
eid-3036,eid-802,10
eid-3038,eid-802,10
eid-3054,eid-802,10
eid-3065,eid-802,10
eid-3075,eid-802,10
eid-3076,eid-802,10
eid-3100,eid-802,10
eid-3115,eid-802,10
eid-3129,eid-802,10
eid-3143,eid-802,10
eid-3999,eid-802,10
eid-4002,eid-802,10
eid-4007,eid-802,10
eid-4149,eid-802,10
eid-4174,eid-802,10
eid-4218,eid-802,10
eid-4219,eid-802,10
eid-4223,eid-802,10
eid-4233,eid-802,10
eid-4239,eid-802,10
eid-4243,eid-802,10
eid-4244,eid-802,10
eid-4288,eid-802,10
eid-4307,eid-802,10
eid-4364,eid-802,10
eid-4396,eid-802,10
eid-4494,eid-802,10
eid-4499,eid-802,10
eid-4535,eid-802,10
eid-4562,eid-802,10
eid-4599,eid-802,10
eid-4616,eid-802,10
eid-4622,eid-802,10
eid-4687,eid-802,10
eid-4801,eid-802,10
eid-5243,eid-802,10
eid-5322,eid-802,10
eid-5695,eid-802,10
eid-5697,eid-802,10
eid-5703,eid-802,10
eid-5705,eid-802,10
eid-5787,eid-802,10
eid-5828,eid-802,10
eid-5891,eid-802,10
eid-6139,eid-802,10
eid-6140,eid-802,10
eid-6144,eid-802,10
eid-6552,eid-802,10
eid-6574,eid-802,10
eid-6593,eid-802,10
eid-6658,eid-802,10
eid-6821,eid-802,10
eid-6833,eid-802,10
eid-6851,eid-802,10
eid-6864,eid-802,10
eid-6865,eid-802,10
eid-6868,eid-802,10
eid-6872,eid-802,10
eid-7183,eid-802,10
eid-7505,eid-802,10
eid-7781,eid-802,10
eid-7979,eid-802,10
eid-8330,eid-802,10
eid-8521,eid-802,10
eid-8551,eid-802,10
eid-8683,eid-802,10
eid-8714,eid-802,10
eid-8927,eid-802,10
eid-9049,eid-802,10
eid-9340,eid-802,10
eid-9341,eid-802,10
eid-9343,eid-802,10
eid-9347,eid-802,10
eid-9348,eid-802,10
eid-9349,eid-802,10
eid-9353,eid-802,10
eid-9767,eid-802,10
eid-9776,eid-802,10
eid-9799,eid-802,10
eid-9801,eid-802,10
eid-9825,eid-802,10
eid-9981,eid-802,10
eid-10415,eid-802,10
eid-10462,eid-802,10
eid-10757,eid-802,10
eid-10968,eid-802,10
eid-10969,eid-802,10
eid-10970,eid-802,10
eid-10971,eid-802,10
eid-10972,eid-802,10
eid-10973,eid-802,10
eid-10974,eid-802,10
eid-10975,eid-802,10
eid-10976,eid-802,10
eid-10977,eid-802,10
eid-10978,eid-802,10
eid-10979,eid-802,10
eid-10980,eid-802,10
eid-10981,eid-802,10
eid-10982,eid-802,10
eid-10983,eid-802,10
eid-10984,eid-802,10
eid-10985,eid-802,10
eid-10986,eid-802,10
eid-10987,eid-802,10
eid-10988,eid-802,10
eid-10989,eid-802,10
eid-10990,eid-802,10
eid-10991,eid-802,10
eid-10992,eid-802,10
eid-10993,eid-802,10
eid-10994,eid-802,10
eid-10995,eid-802,10
eid-10996,eid-802,10
eid-10997,eid-802,10
eid-10998,eid-802,10
eid-10999,eid-802,10
eid-11000,eid-802,10
eid-11001,eid-802,10
eid-11002,eid-802,10
eid-11003,eid-802,10
eid-11004,eid-802,10
eid-11005,eid-802,10
eid-11006,eid-802,10
eid-11007,eid-802,10
eid-11008,eid-802,10
eid-11009,eid-802,10
eid-11010,eid-802,10
eid-11011,eid-802,10
eid-11012,eid-802,10
eid-11013,eid-802,10
eid-11014,eid-802,10
eid-11015,eid-802,10
eid-11016,eid-802,10
eid-11017,eid-802,10
eid-11018,eid-802,10
eid-11019,eid-802,10
eid-11020,eid-802,10
eid-11021,eid-802,10
eid-11022,eid-802,10
eid-11023,eid-802,10
eid-11024,eid-802,10
eid-11025,eid-802,10
eid-11026,eid-802,10
eid-134,eid-803,10
eid-136,eid-803,10
eid-146,eid-803,10
eid-188,eid-803,10
eid-195,eid-803,10
eid-228,eid-803,10
eid-235,eid-803,10
eid-264,eid-803,10
eid-265,eid-803,10
eid-273,eid-803,10
eid-274,eid-803,10
eid-299,eid-803,10
eid-319,eid-803,10
eid-335,eid-803,10
eid-353,eid-803,10
eid-370,eid-803,10
eid-378,eid-803,10
eid-403,eid-803,10
eid-423,eid-803,10
eid-430,eid-803,10
eid-442,eid-803,10
eid-448,eid-803,10
eid-469,eid-803,10
eid-478,eid-803,10
eid-489,eid-803,10
eid-504,eid-803,10
eid-563,eid-803,10
eid-587,eid-803,10
eid-603,eid-803,10
eid-631,eid-803,10
eid-652,eid-803,10
eid-653,eid-803,10
eid-692,eid-803,10
eid-734,eid-803,10
eid-787,eid-803,10
eid-802,eid-803,10
eid-804,eid-803,10
eid-821,eid-803,10
eid-823,eid-803,10
eid-893,eid-803,10
eid-915,eid-803,10
eid-924,eid-803,10
eid-1026,eid-803,10
eid-1027,eid-803,10
eid-1028,eid-803,10
eid-1030,eid-803,10
eid-1031,eid-803,10
eid-1043,eid-803,10
eid-1054,eid-803,10
eid-1060,eid-803,10
eid-1068,eid-803,10
eid-1075,eid-803,10
eid-1076,eid-803,10
eid-1114,eid-803,10
eid-1140,eid-803,10
eid-1145,eid-803,10
eid-1177,eid-803,10
eid-1190,eid-803,10
eid-1192,eid-803,10
eid-1193,eid-803,10
eid-1213,eid-803,10
eid-1216,eid-803,10
eid-1217,eid-803,10
eid-1226,eid-803,10
eid-1233,eid-803,10
eid-1247,eid-803,10
eid-1248,eid-803,10
eid-1572,eid-803,10
eid-1652,eid-803,10
eid-1734,eid-803,10
eid-1771,eid-803,10
eid-2091,eid-803,10
eid-2142,eid-803,10
eid-2288,eid-803,10
eid-2714,eid-803,10
eid-2723,eid-803,10
eid-2751,eid-803,10
eid-2780,eid-803,10
eid-2783,eid-803,10
eid-3230,eid-803,10
eid-3995,eid-803,10
eid-4063,eid-803,10
eid-4288,eid-803,10
eid-4412,eid-803,10
eid-4525,eid-803,10
eid-4534,eid-803,10
eid-4542,eid-803,10
eid-5553,eid-803,10
eid-6633,eid-803,10
eid-6797,eid-803,10
eid-6798,eid-803,10
eid-7470,eid-803,10
eid-7471,eid-803,10
eid-7631,eid-803,10
eid-7893,eid-803,10
eid-17165,eid-803,10
eid-22609,eid-803,10
eid-22610,eid-803,10
eid-22611,eid-803,10
eid-74,eid-804,10
eid-76,eid-804,10
eid-88,eid-804,10
eid-106,eid-804,10
eid-111,eid-804,10
eid-116,eid-804,10
eid-135,eid-804,10
eid-136,eid-804,10
eid-143,eid-804,10
eid-145,eid-804,10
eid-146,eid-804,10
eid-155,eid-804,10
eid-174,eid-804,10
eid-175,eid-804,10
eid-177,eid-804,10
eid-184,eid-804,10
eid-188,eid-804,10
eid-215,eid-804,10
eid-228,eid-804,10
eid-241,eid-804,10
eid-243,eid-804,10
eid-244,eid-804,10
eid-292,eid-804,10
eid-299,eid-804,10
eid-316,eid-804,10
eid-319,eid-804,10
eid-336,eid-804,10
eid-347,eid-804,10
eid-353,eid-804,10
eid-355,eid-804,10
eid-357,eid-804,10
eid-370,eid-804,10
eid-378,eid-804,10
eid-385,eid-804,10
eid-398,eid-804,10
eid-400,eid-804,10
eid-416,eid-804,10
eid-423,eid-804,10
eid-449,eid-804,10
eid-461,eid-804,10
eid-462,eid-804,10
eid-466,eid-804,10
eid-490,eid-804,10
eid-492,eid-804,10
eid-498,eid-804,10
eid-499,eid-804,10
eid-504,eid-804,10
eid-505,eid-804,10
eid-525,eid-804,10
eid-528,eid-804,10
eid-543,eid-804,10
eid-545,eid-804,10
eid-546,eid-804,10
eid-549,eid-804,10
eid-557,eid-804,10
eid-560,eid-804,10
eid-562,eid-804,10
eid-577,eid-804,10
eid-581,eid-804,10
eid-586,eid-804,10
eid-596,eid-804,10
eid-599,eid-804,10
eid-611,eid-804,10
eid-652,eid-804,10
eid-653,eid-804,10
eid-659,eid-804,10
eid-677,eid-804,10
eid-686,eid-804,10
eid-692,eid-804,10
eid-709,eid-804,10
eid-723,eid-804,10
eid-734,eid-804,10
eid-762,eid-804,10
eid-796,eid-804,10
eid-800,eid-804,10
eid-802,eid-804,10
eid-803,eid-804,10
eid-836,eid-804,10
eid-839,eid-804,10
eid-845,eid-804,10
eid-851,eid-804,10
eid-859,eid-804,10
eid-882,eid-804,10
eid-884,eid-804,10
eid-892,eid-804,10
eid-925,eid-804,10
eid-946,eid-804,10
eid-949,eid-804,10
eid-1028,eid-804,10
eid-1049,eid-804,10
eid-1050,eid-804,10
eid-1051,eid-804,10
eid-1061,eid-804,10
eid-1069,eid-804,10
eid-1077,eid-804,10
eid-1137,eid-804,10
eid-1154,eid-804,10
eid-1162,eid-804,10
eid-1169,eid-804,10
eid-1308,eid-804,10
eid-1340,eid-804,10
eid-1357,eid-804,10
eid-1368,eid-804,10
eid-1369,eid-804,10
eid-1373,eid-804,10
eid-1397,eid-804,10
eid-1424,eid-804,10
eid-1474,eid-804,10
eid-1478,eid-804,10
eid-1481,eid-804,10
eid-1507,eid-804,10
eid-1526,eid-804,10
eid-1535,eid-804,10
eid-1537,eid-804,10
eid-1552,eid-804,10
eid-1560,eid-804,10
eid-1564,eid-804,10
eid-1586,eid-804,10
eid-1588,eid-804,10
eid-1600,eid-804,10
eid-1601,eid-804,10
eid-1602,eid-804,10
eid-1656,eid-804,10
eid-1667,eid-804,10
eid-1674,eid-804,10
eid-1690,eid-804,10
eid-1708,eid-804,10
eid-1712,eid-804,10
eid-1768,eid-804,10
eid-1769,eid-804,10
eid-1770,eid-804,10
eid-1771,eid-804,10
eid-1853,eid-804,10
eid-2096,eid-804,10
eid-2111,eid-804,10
eid-2215,eid-804,10
eid-2520,eid-804,10
eid-2524,eid-804,10
eid-2573,eid-804,10
eid-2601,eid-804,10
eid-2652,eid-804,10
eid-2759,eid-804,10
eid-2818,eid-804,10
eid-2912,eid-804,10
eid-2916,eid-804,10
eid-2953,eid-804,10
eid-2996,eid-804,10
eid-3013,eid-804,10
eid-3014,eid-804,10
eid-3015,eid-804,10
eid-3016,eid-804,10
eid-3027,eid-804,10
eid-3028,eid-804,10
eid-3036,eid-804,10
eid-3047,eid-804,10
eid-3050,eid-804,10
eid-3065,eid-804,10
eid-3066,eid-804,10
eid-3072,eid-804,10
eid-3100,eid-804,10
eid-3129,eid-804,10
eid-3174,eid-804,10
eid-3201,eid-804,10
eid-3230,eid-804,10
eid-3240,eid-804,10
eid-3404,eid-804,10
eid-3827,eid-804,10
eid-3994,eid-804,10
eid-3999,eid-804,10
eid-4002,eid-804,10
eid-4007,eid-804,10
eid-4049,eid-804,10
eid-4063,eid-804,10
eid-4149,eid-804,10
eid-4166,eid-804,10
eid-4174,eid-804,10
eid-4189,eid-804,10
eid-4251,eid-804,10
eid-4306,eid-804,10
eid-4307,eid-804,10
eid-4317,eid-804,10
eid-4386,eid-804,10
eid-4396,eid-804,10
eid-4603,eid-804,10
eid-4608,eid-804,10
eid-4609,eid-804,10
eid-4995,eid-804,10
eid-5624,eid-804,10
eid-5890,eid-804,10
eid-5891,eid-804,10
eid-6067,eid-804,10
eid-6793,eid-804,10
eid-6803,eid-804,10
eid-6821,eid-804,10
eid-6825,eid-804,10
eid-6873,eid-804,10
eid-8232,eid-804,10
eid-8461,eid-804,10
eid-9485,eid-804,10
eid-9548,eid-804,10
eid-11003,eid-804,10
eid-11066,eid-804,10
eid-11130,eid-804,10
eid-11711,eid-804,10
eid-12203,eid-804,10
eid-12215,eid-804,10
eid-13573,eid-804,10
eid-13574,eid-804,10
eid-13658,eid-804,10
eid-13659,eid-804,10
eid-13660,eid-804,10
eid-13661,eid-804,10
eid-13662,eid-804,10
eid-13663,eid-804,10
eid-13664,eid-804,10
eid-13665,eid-804,10
eid-13666,eid-804,10
eid-13667,eid-804,10
eid-13668,eid-804,10
eid-72,eid-805,10
eid-74,eid-805,10
eid-76,eid-805,10
eid-106,eid-805,10
eid-116,eid-805,10
eid-136,eid-805,10
eid-143,eid-805,10
eid-146,eid-805,10
eid-188,eid-805,10
eid-195,eid-805,10
eid-198,eid-805,10
eid-218,eid-805,10
eid-221,eid-805,10
eid-368,eid-805,10
eid-404,eid-805,10
eid-426,eid-805,10
eid-427,eid-805,10
eid-471,eid-805,10
eid-478,eid-805,10
eid-516,eid-805,10
eid-528,eid-805,10
eid-550,eid-805,10
eid-551,eid-805,10
eid-588,eid-805,10
eid-591,eid-805,10
eid-595,eid-805,10
eid-644,eid-805,10
eid-694,eid-805,10
eid-744,eid-805,10
eid-949,eid-805,10
eid-1340,eid-805,10
eid-1357,eid-805,10
eid-1387,eid-805,10
eid-1528,eid-805,10
eid-1697,eid-805,10
eid-2001,eid-805,10
eid-2062,eid-805,10
eid-2398,eid-805,10
eid-3513,eid-805,10
eid-4125,eid-805,10
eid-4191,eid-805,10
eid-4244,eid-805,10
eid-4532,eid-805,10
eid-4880,eid-805,10
eid-5148,eid-805,10
eid-5149,eid-805,10
eid-5701,eid-805,10
eid-5704,eid-805,10
eid-5708,eid-805,10
eid-6791,eid-805,10
eid-6792,eid-805,10
eid-6793,eid-805,10
eid-7328,eid-805,10
eid-7733,eid-805,10
eid-8763,eid-805,10
eid-8764,eid-805,10
eid-12593,eid-805,10
eid-14073,eid-805,10
eid-14074,eid-805,10
eid-14075,eid-805,10
eid-76,eid-806,10
eid-155,eid-806,10
eid-188,eid-806,10
eid-215,eid-806,10
eid-136,eid-807,10
eid-188,eid-807,10
